Company,Location,Industry,Laid_Off_Count,Percentage,Date,Source,Funds_Raised,Stage,Date_Added,Country,List_of_Employees_Laid_Off
Tempus Ex,SF Bay Area,Data,,,5/30/2022 0:00,Internal memo,36,Unknown,6/16/2022 4:11,United States,Unknown
FrontRow,Bengaluru,Education,145,0.3,5/27/2022 0:00,https://inc42.com/buzz/exclusive-lightspeed-backed-frontrow-lays-off-145-employees-cut-cost/,17,Series A,5/31/2022 2:05,India,Unknown
Daloopa,New Delhi,Data,40,,5/27/2022 0:00,https://www.moneycontrol.com/news/business/daloopa-lays-off-40-employees-noida-8620121.html,23,Series A,6/2/2022 3:23,India,Unknown
Uncapped,London,Finance,29,0.26,5/27/2022 0:00,https://sifted.eu/articles/startup-tech-company-layoffs/,118,Unknown,5/28/2022 0:11,United Kingdom,Unknown
Akerna,Denver,Logistics,,,5/27/2022 0:00,https://news.yahoo.com/akerna-announces-corporate-restructuring-213000829.html,46,Unknown,6/11/2022 4:00,United States,Unknown
Terminus,Atlanta,Marketing,,,5/27/2022 0:00,https://www.bizjournals.com/atlanta/inno/stories/news/2022/05/27/terminus-atlanta-startup-layoffs.html,120,Series C,5/28/2022 0:16,United States,Unknown
VTEX,Sao Paulo,Retail,200,0.13,5/26/2022 0:00,https://www.bloomberglinea.com.br/2022/05/26/inverno-chegou-unicornios-vtex-e-bitso-fazem-demissao-em-massa/,365,IPO,5/27/2022 3:23,Brazil,Unknown
Bitso,Mexico City,Crypto,80,0.11,5/26/2022 0:00,https://www.coindesk.com/business/2022/05/26/top-latin-american-crypto-exchange-bitso-lays-off-80-employees/,378,Series C,5/27/2022 3:27,Mexico,Unknown
Foodpanda,Bucharest,Food,80,,5/26/2022 0:00,https://sifted.eu/articles/glovo-foodpanda-layoffs/,749,Acquired,5/28/2022 0:12,Romania,Unknown
Dazn,London,Consumer,50,0.02,5/26/2022 0:00,https://deadline.com/2022/05/dazn-50-roles-redundant-london-1235033389/,,Unknown,6/11/2022 4:02,United Kingdom,Unknown
Lacework,SF Bay Area,Security,300,0.2,5/25/2022 0:00,https://twitter.com/GergelyOrosz/status/1529575067117658112,1900,Series D,5/25/2022 23:03,United States,Unknown
Bolt,SF Bay Area,Finance,240,0.27,5/25/2022 0:00,https://www.forbes.com/sites/kenrickcai/2022/05/25/checkout-startup-bolt-lays-off-more-than-200-people-or-at-least-25-of-its-staff/?sh=1789cd092201,1300,Series E,5/25/2022 17:57,United States,Unknown
PeerStreet,Los Angeles,Finance,75,,5/25/2022 0:00,Internal memo,121,Series C,5/28/2022 15:59,United States,Unknown
Kontist,Berlin,Finance,50,0.25,5/25/2022 0:00,https://financefwd.com/de/kontist-entlassungen/,53,Series B,5/25/2022 13:51,Germany,Unknown
Nuri,Berlin,Finance,45,0.2,5/25/2022 0:00,https://www.handelsblatt.com/finanzen/banken-versicherungen/banken/fintech-berliner-neobank-nuri-streicht-jede-fuenfte-stelle/28373716.html,42,Series B,5/25/2022 13:50,Germany,Unknown
Coterie Insurance,Cincinnati,Finance,30,0.2,5/25/2022 0:00,https://www.bizjournals.com/cincinnati/inno/stories/news/2022/05/27/cincinnati-tech-startup-coterie-cuts-downs.html,70,Series B,5/27/2022 3:49,United States,Unknown
Airlift,Lahore,Logistics,,0.31,5/25/2022 0:00,https://profit.pakistantoday.com.pk/2022/05/25/airlift-closes-down-operations-in-south-africa-smaller-cities-in-pakistan-amidst-global-downturn/,109,Series B,5/25/2022 21:07,Pakistan,Unknown
Getir,Istanbul,Food,,0.14,5/25/2022 0:00,https://techcrunch.com/2022/05/25/getir-the-12b-instant-delivery-startup-plans-to-axe-14-of-staff-globally-and-cut-aggressive-expansion-plans/,1800,Series E,5/25/2022 15:42,Turkey,Unknown
Zapp,London,Food,,0.1,5/25/2022 0:00,https://sifted.eu/articles/zapp-layoffs-staff/,300,Unknown,5/27/2022 3:46,United Kingdom,Unknown
Gorillas,Berlin,Food,300,0.5,5/24/2022 0:00,https://www.theverge.com/2022/5/24/23139272/gorillas-on-demand-grocery-delivery-app-lays-off-employees-hq,1300,Series C,5/24/2022 15:00,Germany,Unknown
Zenius,Jakarta,Education,200,,5/24/2022 0:00,https://www.cnnindonesia.com/ekonomi/20220524142448-92-800561/zenius-phk-lebih-dari-200-karyawan,20,Series B,5/25/2022 3:28,Indonesia,Unknown
The Zebra,Austin,Finance,40,,5/24/2022 0:00,https://coverager.com/layoffs-at-the-zebra/,256,Series D,5/25/2022 3:33,United States,Unknown
Klarna,Stockholm,Finance,700,0.1,5/23/2022 0:00,https://www.di.se/digital/sparpaket-pa-klarna-sparkar-10-procent-av-alla-anstallda/,3700,Unknown,5/23/2022 15:56,Sweden,Unknown
PayPal,SF Bay Area,Finance,83,,5/23/2022 0:00,https://www.bizjournals.com/sanjose/news/2022/05/23/paypal-lays-off-83-workers-from-san-jose-hq.html,216,IPO,5/26/2022 3:02,United States,Unknown
Buenbit,Buenos Aires,Crypto,80,0.45,5/23/2022 0:00,https://www.coindesk.com/business/2022/05/24/argentinian-crypto-exchange-buenbit-cuts-45-of-staff-due-to-tech-industry-downturn/,11,Series A,5/25/2022 13:53,Argentina,Unknown
BeyondMinds,Tel Aviv,Data,65,1,5/23/2022 0:00,https://en.globes.co.il/en/article-beyondminds-shuts-down-lays-off-65-1001412743,16,Series A,5/23/2022 16:02,Israel,Unknown
ClickUp,San Diego,Other,60,0.07,5/23/2022 0:00,https://www.protocol.com/bulletins/clickup-layoff-productivity-app,537,Series C,5/25/2022 3:21,United States,Unknown
Airtime,New York City,Consumer,30,0.2,5/23/2022 0:00,Internal memo,33,Series B,8/17/2022 18:42,United States,Unknown
Olist,Curitiba,Retail,,,5/23/2022 0:00,"https://www.terra.com.br/noticias/tecnologia/inovacao/unicornio-olist-faz-demissoes-mas-rechaca-crise-na-companhia,255c294ee9e32047e1720aa6397f08e8pvf4joya.html",322,Series E,5/25/2022 3:31,Brazil,Unknown
